id,street,houseNumber,zip,city,lat,lon,brand,features,mtsk-id,fuelBonus,partnerName,normalized brand
244,Südliche Hauptstr.,8,83700,Rottach-Egern,47.68914,11.768931,HEM,"mtsk'
'fuelBonus'
'fastLane",7a40f636-8c68-4de0-bf25-86e5e6cbcd25,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
245,Hannoversche Str.,16,31675,Bückeburg,52.264214,9.062632,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25d4-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
246,Tangstedter Landstr.,516,22851,Norderstedt,53.68593,10.035195,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2623-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
247,Romantische Str.,14,86763,Möttingen,48.810783,10.586646,HEM,"mtsk'
'fuelBonus'
'fastLane",07582765-3050-49ff-af3e-6d353d912ac6,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
248,Gutenbergstr.,1-Mar,21509,Glinde,53.524467,10.228421,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2593-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
249,Bundesstr.,4,79379,Müllheim,47.8116,7.6102,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-259f-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
250,Döberitzer Str.,5a,14727,Premnitz,52.560085,12.328859,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2516-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
251,Bremer Str.,117a,28816,Stuhr,53.030586,8.807484,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2554-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
252,Göttinger Str.,50,31061,Alfeld,51.97648,9.814572,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25d1-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
253,Gronauer Str.,1,31036,Eime,52.078453,9.727583,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25dc-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
254,Industriestr.,29,7907,Schleiz,50.549316,11.788847,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-252e-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
255,Braunschweiger Str.,57,38259,Salzgitter,52.048626,10.365053,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25e8-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
256,Sierksdorfer Str.,4a,23730,Neustadt In Holstein,54.097954,10.790795,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2518-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
257,Buxtehuder Str.,20,21698,Harsefeld,53.45517,9.509766,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2501-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
258,Gökerstr.,119,26384,Wilhelmshaven,53.53710274,8.124574154,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2562-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
259,Industriestr.,51,67063,Ludwigshafen,49.4884,8.4048,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25b6-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
260,Hannoversche Str.,53,31180,Giesen,52.201145,9.91655,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-24eb-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
261,Hauptstr.,11,21643,Beckdorf,53.413944,9.611062,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-24c6-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
262,Hauptstr.,17,21755,Hechthausen,53.64062,9.240054,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2502-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
263,Im Gewerbegebiet,2,38315,Schladen,52.02925,10.535395,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-25eb-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
264,Eislebener Str.,38e,6268,Querfurt,51.38845,11.592364,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2526-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
265,Möllner Landstr.,4,22113,Oststeinbek,53.54208,10.157198,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2624-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
266,Pyrmonter Str.,48,33014,Bad Driburg,51.74137027,9.01936233,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2631-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
267,Kattowitzer Str.,233,38226,Salzgitter,52.159172,10.318422,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-252b-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
268,Reinstorfer Str.,9a,23992,Neukloster,53.860306,11.676482,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2517-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
269,Eutiner Str.,20-22,23730,Neustadt In Holstein,54.104214,10.802098,HEM,"fastLane'
'mtsk'
'fuelBonus",e1a15081-2622-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM
270,Adlergestell,305,12489,Berlin,52.43057,13.549101,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-24cc-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
271,Nordring,62,47574,Goch,51.682766,6.148046,HEM,"mtsk'
'fuelBonus'
'fastLane",fe698899-f5a6-4562-b1cf-96102f12ecac,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
272,Hamburger Tor,11c,19288,Ludwigslust,53.319298,11.474188,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2511-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
273,Wildeshauser Str.,52,26197,Großenkneten,52.898163,8.235013,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2557-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
274,Vilbeler Landstr.,237-239,60388,Frankfurt,50.156105,8.746083,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25b3-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
275,Frankenstr.,11,93059,Regensburg,49.028034,12.094572,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-255f-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
276,Dorfstr.,8b,19406,Holzendorf,53.676582,11.874316,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2506-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
277,Kurt-Tucholsky-Str.,33e,16540,Hohen Neuendorf,52.662834,13.27113,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2586-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
278,Falkenseer Str.,162,14621,Schönwalde,52.607197,13.120824,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2532-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
279,Werler Landstr.,11,59494,Soest,51.5629268,8.084939502,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2628-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
280,Cottbuser Str.,33,15907,Lübben,51.922264,13.895136,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25bd-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
281,Wisbyring,10,59494,Soest,51.564342,8.099225,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2629-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
282,Eggesiner Str.,9e,17358,Torgelow,53.63714,14.029884,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-253b-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
283,Gahlensche Str.,93,44809,Bochum,51.48585,7.194938,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2579-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
284,Schmolkamp,44,29358,Eicklingen,52.544453,10.192661,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25db-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
285,Triftstr.,15a,6886,Lutherstadt Wittenberg,51.868626,12.674659,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2588-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
286,Waltersdorfer Chaussee,24,12529,Schönefeld,52.39943062,13.51639152,HEM,"mtsk'
'fastLane'
'fuelBonus",e1a15081-25cb-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
287,Pritzwalker Str.,30c,16945,Meyenburg,53.30543,12.235293,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2515-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
288,Peißener Hauptstr.,63,6406,Bernburg (saale),51.74933,11.757449,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25cf-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
289,Genthiner Str.,13a,39307,Parchen,52.357307,12.090244,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2521-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
290,Leerer Str.,7,26655,Westerstede,53.287666,7.893084,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2547-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Autohof
291,An Der Bundesstr.,19,31061,Alfeld,52.020805,9.775959,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25f5-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
292,Grabower Landstr.,68,39288,Burg,52.264908,11.885451,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2608-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
293,Bundesstr.,32,25495,Kummerfeld,53.6868,9.792267,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2567-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
294,Lindenhorster Str.,165,44339,Dortmund,51.546402,7.450238,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-260e-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
295,Fürther Str.,5,91126,Schwabach,49.331894,11.030839,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25a8-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
296,Verdener Landstr.,182,31582,Nienburg,52.667747,9.224315,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-251b-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
297,Harzstr.,20,37445,Walkenried,51.588238,10.616372,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2541-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
298,Bernrain-Süd,2,71139,Ehningen,48.66317,8.955444,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-25a4-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
299,Friedrich Engels Str.,1b,17367,Eggesin,53.675003,14.097916,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-24df-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
300,Auheimer Str.,12,63450,Hanau,50.120155,8.927447,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25ae-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
301,Ratzeburger Str.,98,23843,Bad Oldesloe,53.804577,10.39783,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-24c1-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
302,Alt Engelbostel,11,30855,Langenhagen,52.447605,9.664085,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25fa-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
303,Str. Vor Schönholz,3,13158,Berlin,52.576523,13.378789,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-257b-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
304,Friedrich-Ebert-Str.,73,45711,Datteln,51.65055,7.328353,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-260c-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
305,Prenzlauer Promenade,68,13089,Berlin,52.56791752,13.42843437,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-25cc-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
306,Oldentruper Str.,110,33604,Bielefeld,52.01198,8.566337,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-24d0-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
307,Erich-Ollenhauer-Str.,8,59192,Bergkamen,51.61884,7.631051,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-24c7-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
308,Gutenbergstr.,11,71101,Schönaich,48.6671,9.0721,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-25a5-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
309,Dresdner Str.,119,9131,Chemnitz,50.850822,12.952047,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2609-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
310,Zum Südtor,6,18147,Rostock,54.137836,12.11387,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-256d-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
311,Schweinauer Hauptstr.,145,90441,Nürnberg-Schweinau,49.42577,11.04068,HEM,"mtsk'
'fuelBonus'
'fastLane",5c39c2a3-7be7-45f6-bba6-8c30b9c714f8,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
312,Berliner Allee,320,13088,Berlin,52.565453,13.472317,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-24c8-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
313,Bahnhofstr.,20,84524,Neuötting,48.245193,12.682111,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25b9-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
314,Akazienstr.,1,23972,Dorf Mecklenburg,53.852432,11.45646,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2585-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
315,Obertraublinger Str.,101,93055,Regensburg,48.98155,12.149654,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2572-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
